Ind1,Ind2,dist,relate_coef
UHA-0002,UHA-0468,0.511809,-0.23264
UHA-0002,UHA-0469,0.513312,-0.105812
UHA-0002,UHA-0470,0.518626,-0.0084
UHA-0002,UHA-0471,0.52474,0.060755
UHA-0002,UHA-0472,0.528287,0.034468
UHA-0002,UHA-0473,0.530087,0.025729
UHA-0002,UHA-0474,0.54235,-0.009084
UHA-0002,UHA-0475,0.553537,-0.070967
UHA-0002,UHA-0476,0.407308,0.008228
UHA-0002,UHA-0477,0.45848,0.033524
UHA-0002,UHA-0478,0.457914,0.105245
UHA-0002,UHA-0479,0.453618,-0.066013
UHA-0002,UHA-0480,0.449218,0.168525
UHA-0002,UHA-0481,0.443134,-0.141931
UHA-0002,UHA-0482,0.381489,0.022976
UHA-0002,UHA-0483,0.367217,-0.236578
UHA-0002,UHA-0485,0.378094,0.070002
UHA-0002,UHA-0486,0.374382,-0.186904
UHA-0002,UHA-0487,0.345315,0.119378
UHA-0002,UHA-0488,0.345473,0.071568
UHA-0002,UHA-0490,0.35765,0.074349
UHA-0002,UHA-0491,0.357798,0.225676
UHA-0002,UHA-0492,0.338124,-0.017356
UHA-0002,UHA-0493,0.386532,0.070002
UHA-0002,UHA-0494,0.379557,0.004089
UHA-0002,UHA-0495,0.374945,-0.186904
UHA-0002,UHA-0496,0.396041,0.168947
UHA-0002,UHA-0497,0.414778,0.062001
UHA-0002,UHA-0499,0.279088,0.02998
UHA-0002,UHA-0500,0.277129,0.047311
UHA-0002,UHA-0501,0.275894,0.008701
UHA-0002,UHA-0502,0.271328,0.109514
UHA-0002,UHA-0503,0.270441,0.189739
UHA-0002,UHA-0504,0.220725,0.109993
UHA-0002,UHA-0505,0.228533,0.112179
UHA-0002,UHA-0506,0.234849,0.088419
UHA-0002,UHA-0507,0.241921,0.10494
UHA-0002,UHA-0508,0.355304,0.020002
UHA-0002,UHA-0509,0.361996,-0.116189
UHA-0002,UHA-0510,0.363503,-0.007117
UHA-0002,UHA-0511,0.355446,-0.096947
UHA-0002,UHA-0512,0.340175,-0.049033
UHA-0002,UHA-0513,0.396123,0.081733
UHA-0002,UHA-0514,0.405919,0.031845
UHA-0002,UHA-0515,0.404499,-0.055234
UHA-0002,UHA-0516,0.428306,0.003098
UHA-0002,UHA-0517,0.41833,-0.009372
UHA-0002,UHA-0518,0.420704,-0.022083
UHA-0002,UHA-0519,0.366043,0.078946
UHA-0002,UHA-0520,0.370481,0.010884
UHA-0002,UHA-0521,0.370302,0.08319
UHA-0002,UHA-0522,0.373305,0.026661
UHA-0002,UHA-0523,0.372055,-0.001503
UHA-0002,UHA-0524,0.392945,-0.147963
UHA-0002,UHA-0525,0.395369,0.021008
UHA-0002,UHA-0526,0.398261,-0.152295
UHA-0002,UHA-0527,0.436205,-0.073665
UHA-0002,UHA-0528,0.434016,-0.073665
UHA-0003,UHA-0004,0.200101,-0.077069
UHA-0003,UHA-0005,0.176154,-0.056323
UHA-0003,UHA-0006,0.203125,-0.048128
UHA-0003,UHA-0007,0.253171,-0.037425
UHA-0003,UHA-0008,0.178192,-0.218456
UHA-0003,UHA-0009,0.104172,-0.087388
UHA-0003,UHA-0010,0.140441,-0.125179
UHA-0003,UHA-0011,0.00665496,-0.169559
UHA-0003,UHA-0012,0.540163,0.009159
UHA-0003,UHA-0013,0.0971956,-0.121615
UHA-0003,UHA-0014,0.647441,-0.128962
UHA-0003,UHA-0015,0.644101,-0.060104
UHA-0003,UHA-0016,0.649976,-0.15012
UHA-0003,UHA-0017,0.220809,-0.242182
UHA-0003,UHA-0018,9847.51,-0.034271
UHA-0003,UHA-0172,0.539636,-0.183555
UHA-0003,UHA-0174,0.560054,-0.036338
UHA-0003,UHA-0175,0.563152,-0.198553
UHA-0003,UHA-0176,0.571529,0.271263
UHA-0003,UHA-0177,0.575478,-0.218927
UHA-0003,UHA-0178,0.583203,0.060922
UHA-0003,UHA-0179,0.550831,-0.207103
UHA-0003,UHA-0180,0.761129,-0.123012
UHA-0003,UHA-0181,0.774435,-0.295695
UHA-0003,UHA-0182,0.761754,-0.123952
UHA-0003,UHA-0183,0.218934,0.029652
UHA-0003,UHA-0186,0.0932877,0.518602
UHA-0003,UHA-0187,0.260289,-0.052287
UHA-0003,UHA-0188,0.524476,0.225516
UHA-0003,UHA-0189,0.474979,0.217042
UHA-0003,UHA-0190,0.480646,0.080275
UHA-0003,UHA-0191,0.270733,-0.008642
UHA-0003,UHA-0193,0.185188,-0.077069
UHA-0003,UHA-0194,0.231681,-0.024424
UHA-0003,UHA-0195,0.228074,-0.111722
UHA-0003,UHA-0196,0.223734,-0.113803
UHA-0003,UHA-0197,0.244218,-0.179079
UHA-0003,UHA-0198,0.246517,-0.008555
UHA-0003,UHA-0199,0.678282,0.023723
UHA-0003,UHA-0202,0.0550346,-0.183463
UHA-0003,UHA-0203,0.683046,-0.057489
UHA-0003,UHA-0204,0.679831,-0.163299
UHA-0003,UHA-0205,0.269203,-0.019069
UHA-0003,UHA-0207,0.279884,-0.077069
UHA-0003,UHA-0208,0.0788367,-0.096873
UHA-0003,UHA-0210,0.113579,-0.177795
UHA-0003,UHA-0211,0.408346,-0.111166
UHA-0003,UHA-0212,0.41589,-0.094009
UHA-0003,UHA-0213,0.505258,-0.064403
UHA-0003,UHA-0214,0.511148,-0.099351
UHA-0003,UHA-0215,0.54792,0.033327
UHA-0003,UHA-0216,0.550111,-0.003452
UHA-0003,UHA-0217,0.579138,0.155479
UHA-0003,UHA-0218,0.573249,-0.027044
UHA-0003,UHA-0219,0.562796,-0.02389
UHA-0003,UHA-0220,0.555214,0.195529
UHA-0003,UHA-0221,0.139071,-0.061557
UHA-0003,UHA-0222,0.143414,-0.061557
UHA-0003,UHA-0223,0.243964,-0.031936
UHA-0003,UHA-0224,0.217907,-0.186282
UHA-0003,UHA-0225,0.251844,0.051658
UHA-0003,UHA-0226,0.265078,-0.021494
UHA-0003,UHA-0227,0.255066,-0.053286
UHA-0003,UHA-0228,0.226295,-0.101827
UHA-0003,UHA-0229,0.220809,-0.242182
UHA-0003,UHA-0230,0.161562,-0.157952
UHA-0003,UHA-0231,0.265934,-0.153322
UHA-0003,UHA-0232,0.261416,-0.064909
UHA-0003,UHA-0233,0.368156,-0.218456
UHA-0003,UHA-0234,0.458864,-0.087973
UHA-0003,UHA-0235,0.447109,-0.159291
UHA-0003,UHA-0236,0.457805,-0.113364
UHA-0003,UHA-0237,0.286642,-0.199159
UHA-0003,UHA-0238,0.280596,-0.175155
UHA-0003,UHA-0239,0.238736,-0.16055
UHA-0003,UHA-0240,0.214988,-0.090133
UHA-0003,UHA-0241,0.13329,-0.198553
UHA-0003,UHA-0242,0.329869,-0.17569
UHA-0003,UHA-0243,0.332495,-0.134973
UHA-0003,UHA-0244,0.326189,-0.062475
UHA-0003,UHA-0245,0.150446,-0.108045
UHA-0003,UHA-0246,0.155021,-0.167796
UHA-0003,UHA-0247,0.137839,-0.040807
UHA-0003,UHA-0248,0.481658,-0.060058
UHA-0003,UHA-0249,0.470717,-0.18912
UHA-0003,UHA-0251,0.278545,-0.285634
UHA-0003,UHA-0252,0.214063,-0.161584
UHA-0003,UHA-0254,0.05224,-0.185111
UHA-0003,UHA-0255,0.0871114,-0.060607
UHA-0003,UHA-0256,0.315918,-0.05349
UHA-0003,UHA-0257,0.312624,-0.028846
UHA-0003,UHA-0258,0.305161,-0.109204
UHA-0003,UHA-0259,0.240122,-0.086107
UHA-0003,UHA-0260,0.297213,-0.171957
UHA-0003,UHA-0261,0.296087,-0.121936
UHA-0003,UHA-0262,0.598923,-0.08588
UHA-0003,UHA-0263,0.636823,-0.188307
UHA-0003,UHA-0264,0.636311,-0.186282
UHA-0003,UHA-0265,0.640872,-0.082078
UHA-0003,UHA-0266,0.632572,-0.10222
UHA-0003,UHA-0267,0.12133,-0.144441
UHA-0003,UHA-0268,0.538922,-0.105404
UHA-0003,UHA-0269,0.535629,-0.167728
UHA-0003,UHA-0270,0.529512,-0.074314
UHA-0003,UHA-0271,0.527994,-0.001146
UHA-0003,UHA-0272,0.53109,0.107377
UHA-0003,UHA-0273,0.0839698,-0.179946
UHA-0003,UHA-0276,0.489215,-0.236153
UHA-0003,UHA-0277,0.488786,-0.189647
UHA-0003,UHA-0278,0.498501,-0.253525
UHA-0003,UHA-0279,0.399726,0.078751
UHA-0003,UHA-0280,0.388263,-0.262712
UHA-0003,UHA-0281,0.366577,-0.072558
UHA-0003,UHA-0282,0.374866,-0.137653
UHA-0003,UHA-0283,0.321063,0.102347
UHA-0003,UHA-0284,0.319064,-0.105762
UHA-0003,UHA-0285,0.321653,0.101013
UHA-0003,UHA-0287,0.319835,0.17261
UHA-0003,UHA-0288,0.332827,0.056849
UHA-0003,UHA-0289,0.345752,-0.172508
UHA-0003,UHA-0291,0.349753,0.195238
UHA-0003,UHA-0292,0.472186,-0.135552
UHA-0003,UHA-0293,0.473355,-0.225253
UHA-0003,UHA-0295,0.424699,-0.135552
UHA-0003,UHA-0299,0.408497,-0.177999
UHA-0003,UHA-0300,0.422071,0.100155
UHA-0003,UHA-0301,0.441086,-0.174724
UHA-0003,UHA-0302,0.465726,-0.006625
UHA-0003,UHA-0303,0.470074,-0.113052
UHA-0003,UHA-0304,0.462142,-0.027533
UHA-0003,UHA-0305,0.451599,-0.153721
UHA-0003,UHA-0306,0.446871,-0.173214
UHA-0003,UHA-0307,0.445695,-0.185172
UHA-0003,UHA-0308,0.449783,-0.076408
UHA-0003,UHA-0309,0.443199,-0.202543
UHA-0003,UHA-0310,0.451642,-0.278191
UHA-0003,UHA-0311,0.456316,0.117459
UHA-0003,UHA-0312,0.47483,-0.065284
UHA-0003,UHA-0313,0.49743,-0.141463
UHA-0003,UHA-0314,0.46616,0.164872
UHA-0003,UHA-0315,0.472979,-0.005468
UHA-0003,UHA-0316,0.451549,-0.183059
UHA-0003,UHA-0317,0.450732,-0.119692
UHA-0003,UHA-0318,0.385786,-0.042065
UHA-0003,UHA-0319,0.475152,0.176113
UHA-0003,UHA-0320,0.476522,0.305538
UHA-0003,UHA-0321,0.481838,-0.145172
UHA-0003,UHA-0322,0.488699,0.036717
UHA-0003,UHA-0323,0.495001,0.124953
UHA-0003,UHA-0324,0.501227,0.205903
UHA-0003,UHA-0325,0.505699,0.09363
UHA-0003,UHA-0326,0.505387,0.368717
UHA-0003,UHA-0327,0.501562,0.023734
UHA-0003,UHA-0328,0.52257,-0.213845
UHA-0003,UHA-0329,0.535756,-0.178811
UHA-0003,UHA-0330,0.535962,-0.172882
UHA-0003,UHA-0331,0.538136,0.018849
UHA-0003,UHA-0332,0.531202,-0.163865
UHA-0003,UHA-0333,0.508504,0.253891
UHA-0003,UHA-0334,0.531008,0.09363
UHA-0003,UHA-0335,0.530166,-0.2839
UHA-0003,UHA-0337,0.267213,-0.062963
UHA-0003,UHA-0338,0.258983,0.030832
UHA-0003,UHA-0339,0.263942,0.120292
UHA-0003,UHA-0340,0.290304,-0.183541
UHA-0003,UHA-0343,0.306407,0.095405
UHA-0003,UHA-0344,0.762374,-0.285574
UHA-0003,UHA-0345,0.30582,-0.031463
UHA-0003,UHA-0346,0.308435,-0.101677
UHA-0003,UHA-0347,0.324351,-0.174233
UHA-0003,UHA-0348,9847.51,-0.072618
UHA-0003,UHA-0349,0.344229,-0.167262
UHA-0003,UHA-0350,0.33511,0.101013
UHA-0003,UHA-0351,0.324629,0.005376
UHA-0003,UHA-0352,0.355443,-0.041349
UHA-0003,UHA-0353,0.35466,0.066646
UHA-0003,UHA-0354,0.355447,-0.209569
UHA-0003,UHA-0355,0.358464,-0.219143
UHA-0003,UHA-0356,0.371868,-0.1509
UHA-0003,UHA-0357,0.363924,-0.162818
UHA-0003,UHA-0358,0.370248,-0.132254
UHA-0003,UHA-0359,0.372636,-0.137519
UHA-0003,UHA-0361,0.385332,0.122475
UHA-0003,UHA-0362,0.393288,-0.030148
UHA-0003,UHA-0363,0.386841,0.153159
UHA-0003,UHA-0365,0.382593,-0.0927
UHA-0003,UHA-0366,0.389248,-0.160345
UHA-0003,UHA-0367,0.40786,0.223524
UHA-0003,UHA-0368,0.414205,0.071836
UHA-0003,UHA-0369,0.430907,0.211901
UHA-0003,UHA-0370,0.445805,0.216173
UHA-0003,UHA-0371,0.440854,0.143803
UHA-0003,UHA-0372,0.433052,-0.088283
UHA-0003,UHA-0373,0.431455,-0.260678
UHA-0003,UHA-0374,0.430057,-0.142803
UHA-0003,UHA-0375,0.435166,-0.207457
UHA-0003,UHA-0376,0.440041,-0.189006
UHA-0003,UHA-0377,0.444626,0.14337
UHA-0003,UHA-0378,0.437596,0.158054
UHA-0003,UHA-0379,0.455626,0.167383
UHA-0003,UHA-0380,0.463516,0.135214
UHA-0003,UHA-0381,0.464637,0.023707
UHA-0003,UHA-0382,0.456961,0.165259
UHA-0003,UHA-0383,0.472272,-0.060076
UHA-0003,UHA-0384,0.472498,0.086459
UHA-0003,UHA-0385,0.467746,0.041211
UHA-0003,UHA-0386,0.478724,0.21037
UHA-0003,UHA-0387,0.477988,0.035988
UHA-0003,UHA-0388,0.484987,0.188034
UHA-0003,UHA-0389,0.471265,0.196498
UHA-0003,UHA-0390,0.478165,0.09363
UHA-0003,UHA-0391,0.469031,0.02543
UHA-0003,UHA-0392,0.453819,0.261608
UHA-0003,UHA-0393,0.446249,0.022493
UHA-0003,UHA-0394,0.465571,0.189738
UHA-0003,UHA-0395,0.467898,-0.246527
UHA-0003,UHA-0396,0.465963,-0.195097
UHA-0003,UHA-0397,0.471196,0.027821
UHA-0003,UHA-0398,0.461243,-0.228979
UHA-0003,UHA-0399,0.263112,-0.082773
UHA-0003,UHA-0400,0.430602,-0.113951
UHA-0003,UHA-0401,0.424529,-0.09243
UHA-0003,UHA-0402,0.428301,-0.158494
UHA-0003,UHA-0403,0.425993,-0.201889
UHA-0003,UHA-0404,0.422348,0.195238
UHA-0003,UHA-0405,0.405275,-0.1611
UHA-0003,UHA-0406,0.403129,-0.110388
UHA-0003,UHA-0407,0.41078,-0.102399
UHA-0003,UHA-0408,0.403129,0.034962
UHA-0003,UHA-0409,0.407821,-0.162818
UHA-0003,UHA-0410,0.405416,0.27309
UHA-0003,UHA-0411,0.415015,-0.112904
UHA-0003,UHA-0412,0.410819,0.27309
UHA-0003,UHA-0413,0.410735,-0.166289
UHA-0003,UHA-0414,0.420808,0.162158
UHA-0003,UHA-0415,0.429705,0.208878
UHA-0003,UHA-0416,0.419106,0.096233
UHA-0003,UHA-0417,0.426873,0.14055
UHA-0003,UHA-0418,0.424961,0.133167
UHA-0003,UHA-0419,0.39503,0.202428
UHA-0003,UHA-0420,0.392483,-0.249839
UHA-0003,UHA-0421,0.389564,-0.135778
UHA-0003,UHA-0422,0.385986,0.163467
UHA-0003,UHA-0423,0.386715,0.08509
UHA-0003,UHA-0424,0.371388,-0.01728
UHA-0003,UHA-0425,0.365033,-0.19117
UHA-0003,UHA-0461,0.703189,-0.009979
UHA-0003,UHA-0462,0.707138,-0.177122
UHA-0003,UHA-0463,0.711157,-0.240511
UHA-0003,UHA-0464,0.72139,-0.263206
UHA-0003,UHA-0465,0.713495,-0.135914
UHA-0003,UHA-0466,0.722436,-0.198526
UHA-0003,UHA-0467,0.731914,0.083124
UHA-0003,UHA-0468,0.743858,-0.1509
UHA-0003,UHA-0469,0.73897,-0.135914
UHA-0003,UHA-0470,0.742862,-0.052517
UHA-0003,UHA-0471,0.743438,-0.089955
UHA-0003,UHA-0472,0.756112,-0.132243
UHA-0003,UHA-0473,0.757439,-0.119935
UHA-0003,UHA-0474,0.753724,-0.229825
UHA-0003,UHA-0475,0.76448,-0.219203
UHA-0003,UHA-0476,0.260555,-0.019981
UHA-0003,UHA-0477,0.461732,0.023707
UHA-0003,UHA-0478,0.459531,0.122528
UHA-0003,UHA-0479,0.456225,0.167383
UHA-0003,UHA-0480,0.447621,0.14337
UHA-0003,UHA-0481,0.443273,-0.189006
UHA-0003,UHA-0482,0.359582,-0.000333
UHA-0003,UHA-0483,0.332811,-0.072618
UHA-0003,UHA-0485,0.316381,0.118046
UHA-0003,UHA-0486,0.316356,-0.112904
UHA-0003,UHA-0487,0.263711,0.06629
UHA-0003,UHA-0488,0.266591,-0.153611
UHA-0003,UHA-0490,0.286854,0.070132
UHA-0003,UHA-0491,0.290741,0.042648
UHA-0003,UHA-0492,0.334482,0.180463
UHA-0003,UHA-0493,0.38107,0.118046
UHA-0003,UHA-0494,0.316421,0.056157
UHA-0003,UHA-0495,0.317136,-0.112904
UHA-0003,UHA-0496,0.305074,0.095405
UHA-0003,UHA-0497,0.319835,0.200371
UHA-0003,UHA-0499,0.506747,-0.216611
UHA-0003,UHA-0500,0.50691,0.09363
UHA-0003,UHA-0501,0.505535,0.323729
UHA-0003,UHA-0502,0.501658,0.011458
UHA-0003,UHA-0503,0.50337,0.142629
UHA-0003,UHA-0504,0.477253,0.043727
UHA-0003,UHA-0505,0.451592,-0.183059
UHA-0003,UHA-0506,0.458183,0.154968
UHA-0003,UHA-0507,0.466402,0.222721
UHA-0003,UHA-0508,0.369182,-0.173214
UHA-0003,UHA-0509,0.376493,-0.202186
UHA-0003,UHA-0510,0.378141,-0.162818
UHA-0003,UHA-0511,0.373422,-0.132254
UHA-0003,UHA-0512,0.370056,-0.046115
UHA-0003,UHA-0513,0.417535,0.351935
UHA-0003,UHA-0514,0.42624,0.068749
UHA-0003,UHA-0515,0.425385,0.195501
UHA-0003,UHA-0516,0.462766,0.098101
UHA-0003,UHA-0517,0.452685,-0.082773
UHA-0003,UHA-0518,0.452619,-0.201374
UHA-0003,UHA-0519,0.419799,0.195238
UHA-0003,UHA-0520,0.412306,-0.220907
UHA-0003,UHA-0521,0.405162,-0.162818
UHA-0003,UHA-0522,0.409271,0.30236
UHA-0003,UHA-0523,0.404648,-0.166289
UHA-0003,UHA-0524,0.42646,-0.096397
UHA-0003,UHA-0525,0.424417,0.162158
UHA-0003,UHA-0526,0.431462,-0.037664
UHA-0003,UHA-0527,0.207321,0.011504
UHA-0003,UHA-0528,0.21093,0.011504
UHA-0004,UHA-0005,0.347133,0.103397
UHA-0004,UHA-0006,0.362445,0.051241
UHA-0004,UHA-0007,0.0832585,-0.157045
UHA-0004,UHA-0008,0.0227207,-0.224599
UHA-0004,UHA-0009,0.222894,-0.183949
UHA-0004,UHA-0010,0.207029,-0.226837
UHA-0004,UHA-0011,0.1959,-0.201598
UHA-0004,UHA-0012,0.400702,-0.183949
UHA-0004,UHA-0013,0.116733,-0.118128
UHA-0004,UHA-0014,0.452697,-0.017265
UHA-0004,UHA-0015,0.449865,-0.201598
UHA-0004,UHA-0016,0.454393,-0.002132
UHA-0004,UHA-0017,0.371532,-0.043199
UHA-0004,UHA-0018,9847.34,-0.054804
UHA-0004,UHA-0172,0.391461,0.211175
UHA-0004,UHA-0174,0.426217,-0.136628
UHA-0004,UHA-0175,0.427709,-0.10124
UHA-0004,UHA-0176,0.427883,-0.125102
UHA-0004,UHA-0177,0.427296,0.081656
UHA-0004,UHA-0178,0.43373,-0.154972
UHA-0004,UHA-0179,0.400143,0.19108
UHA-0004,UHA-0180,0.567447,0.118523
UHA-0004,UHA-0181,0.58282,-0.154463
UHA-0004,UHA-0182,0.57202,-0.199687
UHA-0004,UHA-0183,0.273318,-0.179079
UHA-0004,UHA-0186,0.286294,-0.202586
UHA-0004,UHA-0187,0.188981,-0.136628
UHA-0004,UHA-0188,0.342916,-0.131895
UHA-0004,UHA-0189,0.308256,-0.115607
UHA-0004,UHA-0190,0.316949,0.025788
UHA-0004,UHA-0191,0.0923829,-0.26663
UHA-0004,UHA-0193,0.170069,0.116659
UHA-0004,UHA-0194,0.198633,0.046954
UHA-0004,UHA-0195,0.195294,-0.007828
UHA-0004,UHA-0196,0.19286,-0.051457
UHA-0004,UHA-0197,0.255522,-0.037567
UHA-0004,UHA-0198,0.262831,0.011108
UHA-0004,UHA-0199,0.489081,0.043661
UHA-0004,UHA-0202,0.254972,0.017214
UHA-0004,UHA-0203,0.492408,-0.115133
UHA-0004,UHA-0204,0.490141,0.16566
UHA-0004,UHA-0205,0.276988,-0.058527
UHA-0004,UHA-0207,0.0990088,1
UHA-0004,UHA-0208,0.276301,0.140212
UHA-0004,UHA-0210,0.178051,-0.14778
UHA-0004,UHA-0211,0.360875,-0.18673
UHA-0004,UHA-0212,0.365871,-0.174238
UHA-0004,UHA-0213,0.321085,-0.204442
UHA-0004,UHA-0214,0.325492,-0.192881
UHA-0004,UHA-0215,0.40053,-0.004179
UHA-0004,UHA-0216,0.40141,0.009221
UHA-0004,UHA-0217,0.433182,-0.144624
UHA-0004,UHA-0218,0.425031,-0.244024
UHA-0004,UHA-0219,0.41485,-0.012834
UHA-0004,UHA-0220,0.405116,-0.055209
UHA-0004,UHA-0221,0.338929,0.134406
UHA-0004,UHA-0222,0.342786,0.134406
UHA-0004,UHA-0223,0.29208,0.042466
UHA-0004,UHA-0224,0.213114,0.007484
UHA-0004,UHA-0225,0.210486,-0.017693
UHA-0004,UHA-0226,0.205926,0.10304
UHA-0004,UHA-0227,0.206568,-0.15976
UHA-0004,UHA-0228,0.228477,-0.069556
UHA-0004,UHA-0229,0.371532,-0.043199
UHA-0004,UHA-0230,0.356083,0.049287
UHA-0004,UHA-0231,0.0880064,-0.224599
UHA-0004,UHA-0232,0.0914872,-0.135816
UHA-0004,UHA-0233,0.168822,-0.172915
UHA-0004,UHA-0234,0.280271,0.05062
UHA-0004,UHA-0235,0.269892,0.042522
UHA-0004,UHA-0236,0.281844,-0.011532
UHA-0004,UHA-0237,0.0979587,-0.219602
UHA-0004,UHA-0238,0.319529,0.051591
UHA-0004,UHA-0239,0.0436989,-0.023361
UHA-0004,UHA-0240,0.034761,-0.209112
UHA-0004,UHA-0241,0.322134,-0.177754
UHA-0004,UHA-0242,0.130249,0.032654
UHA-0004,UHA-0243,0.132579,0.012392
UHA-0004,UHA-0244,0.126087,0.02141
UHA-0004,UHA-0245,0.328994,-0.15247
UHA-0004,UHA-0246,0.345313,-0.094356
UHA-0004,UHA-0247,0.324838,-0.056779
UHA-0004,UHA-0248,0.28959,-0.201348
UHA-0004,UHA-0249,0.279681,-0.158253
UHA-0004,UHA-0251,0.235913,-0.160633
UHA-0004,UHA-0252,0.213559,0.024291
UHA-0004,UHA-0254,0.252,-0.181643
UHA-0004,UHA-0255,0.192746,-0.161087
UHA-0004,UHA-0256,0.120895,-0.146231
UHA-0004,UHA-0257,0.114342,-0.034169
UHA-0004,UHA-0258,0.106381,-0.288211
UHA-0004,UHA-0259,0.275441,-0.076962
UHA-0004,UHA-0260,0.113859,-0.224614
UHA-0004,UHA-0261,0.108,-0.077719
UHA-0004,UHA-0262,0.409591,0.00575
UHA-0004,UHA-0263,0.443412,-0.011899
UHA-0004,UHA-0264,0.441904,0.007484
UHA-0004,UHA-0265,0.445061,-0.201598
UHA-0004,UHA-0266,0.437047,-0.186558
UHA-0004,UHA-0267,0.255968,-0.141144
UHA-0004,UHA-0268,0.339267,-0.194119
UHA-0004,UHA-0269,0.335894,-0.271997
UHA-0004,UHA-0270,0.344859,-0.225602
UHA-0004,UHA-0271,0.344088,-0.225602
UHA-0004,UHA-0272,0.347539,-0.107858
UHA-0004,UHA-0273,0.266265,-0.103184
UHA-0004,UHA-0276,0.319456,-0.159641
UHA-0004,UHA-0277,0.322565,-0.141538
UHA-0004,UHA-0278,0.329187,-0.322196
UHA-0004,UHA-0279,0.373265,-0.183161
UHA-0004,UHA-0280,0.37355,-0.021939
UHA-0004,UHA-0281,0.338677,-0.304092
UHA-0004,UHA-0282,0.354307,-0.159567
UHA-0004,UHA-0283,0.299157,-0.14778
UHA-0004,UHA-0284,0.308928,0.069161
UHA-0004,UHA-0285,0.315437,-0.197716
UHA-0004,UHA-0287,0.327607,-0.242167
UHA-0004,UHA-0288,0.345327,-0.029339
UHA-0004,UHA-0289,0.356033,-0.007527
UHA-0004,UHA-0291,0.35458,-0.248981
UHA-0004,UHA-0292,0.272836,0.02319
UHA-0004,UHA-0293,0.273772,0.024524
UHA-0004,UHA-0295,0.224949,0.02319
UHA-0004,UHA-0299,0.208897,-0.128852
UHA-0004,UHA-0300,0.222937,-0.154953
UHA-0004,UHA-0301,0.241122,-0.142844
UHA-0004,UHA-0302,0.26638,-0.121966
UHA-0004,UHA-0303,0.270823,-0.067974
UHA-0004,UHA-0304,0.263124,-0.224599
UHA-0004,UHA-0305,0.252232,-0.073863
UHA-0004,UHA-0306,0.248803,-0.093454
UHA-0004,UHA-0307,0.24783,-0.053087
UHA-0004,UHA-0308,0.251265,0.187884
UHA-0004,UHA-0309,0.2447,-0.242786
UHA-0004,UHA-0310,0.25562,-0.079491
UHA-0004,UHA-0311,0.259136,-0.202586
UHA-0004,UHA-0312,0.276062,0.102786
UHA-0004,UHA-0313,0.29908,-0.061619
UHA-0004,UHA-0314,0.268078,-0.22114
UHA-0004,UHA-0315,0.275956,-0.009942
UHA-0004,UHA-0316,0.25629,-0.084372
UHA-0004,UHA-0317,0.256876,-0.271263
UHA-0004,UHA-0318,0.187622,-0.167092
UHA-0004,UHA-0319,0.281016,-0.202586
UHA-0004,UHA-0320,0.282228,-0.202586
UHA-0004,UHA-0321,0.287526,-0.003298
UHA-0004,UHA-0322,0.292752,-0.10728
UHA-0004,UHA-0323,0.299718,-0.202586
UHA-0004,UHA-0324,0.305061,-0.229987
UHA-0004,UHA-0325,0.308966,-0.248981
UHA-0004,UHA-0326,0.308201,-0.244024
UHA-0004,UHA-0327,0.304095,-0.061645
UHA-0004,UHA-0328,0.324064,-0.180799
UHA-0004,UHA-0329,0.337436,-0.017925
UHA-0004,UHA-0330,0.337617,-0.224599
UHA-0004,UHA-0331,0.339978,-0.293182
UHA-0004,UHA-0332,0.333499,0.031866
UHA-0004,UHA-0333,0.314087,-0.248981
UHA-0004,UHA-0334,0.336441,-0.248981
UHA-0004,UHA-0335,0.334106,0.017293
UHA-0004,UHA-0337,0.220472,0.016255
UHA-0004,UHA-0338,0.254507,-0.185802
UHA-0004,UHA-0339,0.270449,-0.242786
UHA-0004,UHA-0340,0.309025,-0.055113
UHA-0004,UHA-0343,0.308725,-0.18419
UHA-0004,UHA-0344,0.573276,-0.290419
UHA-0004,UHA-0345,0.237699,-0.178066
UHA-0004,UHA-0346,0.26118,-0.224073
UHA-0004,UHA-0347,0.28613,-0.15824
UHA-0004,UHA-0348,9847.34,-0.131242
UHA-0004,UHA-0349,0.301425,-0.119643
UHA-0004,UHA-0350,0.280255,-0.248981
UHA-0004,UHA-0351,0.125692,-0.08421
UHA-0004,UHA-0352,0.2861,-0.223811
UHA-0004,UHA-0353,0.275314,-0.155528
UHA-0004,UHA-0354,0.269099,-0.118128
UHA-0004,UHA-0355,0.263022,-0.032904
UHA-0004,UHA-0356,0.281386,-0.227752
UHA-0004,UHA-0357,0.284081,0.011945
UHA-0004,UHA-0358,0.286781,0.004627
UHA-0004,UHA-0359,0.289967,-0.160408
UHA-0004,UHA-0361,0.303169,-0.06444
UHA-0004,UHA-0362,0.314228,-0.00324
UHA-0004,UHA-0363,0.314556,0.053259
UHA-0004,UHA-0365,0.328829,0.186858
UHA-0004,UHA-0366,0.335732,0.06418
UHA-0004,UHA-0367,0.373005,-0.05881
UHA-0004,UHA-0368,0.377337,-0.214937
UHA-0004,UHA-0369,0.386166,-0.181427
UHA-0004,UHA-0370,0.408412,-0.088745
UHA-0004,UHA-0371,0.389925,-0.20414
UHA-0004,UHA-0372,0.38034,-0.056427
UHA-0004,UHA-0373,0.37751,-0.23429
UHA-0004,UHA-0374,0.3733,0.149805
UHA-0004,UHA-0375,0.373938,-0.183161
UHA-0004,UHA-0376,0.377671,-0.026668
UHA-0004,UHA-0377,0.378217,-0.248981
