PlantId,Longitude,Latitude,RcvdYear,ProvenanceType,Species_Name,CalcNameSort,GardenLocalityName,GardenSubarea1,GridLoc,Annotate
584-2009*44,-88.086036,41.811812,2009,g,Quercus alba,QUERCUSALBA,Morton Prairie Restoration,south savannah,E-5/19-21,ND
584-2009*45,-88.085857,41.811833,2009,g,Quercus alba,QUERCUSALBA,Morton Prairie Restoration,south savannah,E-5/25-70,ND
584-2009*46,-88.085813,41.811906,2009,g,Quercus alba,QUERCUSALBA,Morton Prairie Restoration,south savannah,E-5/51-83,ND
584-2009*47,-88.086886,41.812035,2009,g,Quercus alba,QUERCUSALBA,Morton Prairie Restoration,south savannah,F-2/08-92,ND
584-2009*48,-88.086143,41.812076,2009,g,Quercus alba,QUERCUSALBA,Morton Prairie Restoration,south savannah,F-4/16-95,ND
584-2009*49,-88.086489,41.812097,2009,g,Quercus alba,QUERCUSALBA,Morton Prairie Restoration,south savannah,F-4/27-01,ND
584-2009*50,-88.086086,41.812113,2009,g,Quercus alba,QUERCUSALBA,Morton Prairie Restoration,south savannah,F-5/29-11,ND
584-2009*51,-88.085834,41.813599,2009,g,Quercus alba,QUERCUSALBA,Morton Prairie Restoration,north savannah,K-5/68-98,ND
584-2009*52,-88.085658,41.813763,2009,g,Quercus alba,QUERCUSALBA,Morton Prairie Restoration,north savannah,L-6/26-48,ND
584-2009*53,-88.085667,41.813886,2009,g,Quercus alba,QUERCUSALBA,Morton Prairie Restoration,north savannah,L-6/71-47,ND
584-2009*54,-88.085693,41.813891,2009,g,Quercus alba,QUERCUSALBA,Morton Prairie Restoration,north savannah,L-6/73-40,ND
584-2009*55,-88.085767,41.813895,2009,g,Quercus alba,QUERCUSALBA,Morton Prairie Restoration,north savannah,L-6/75-20,ND
584-2009*56,-88.085764,41.81393,2009,g,Quercus alba,QUERCUSALBA,Morton Prairie Restoration,north savannah,L-6/88-21,ND
584-2009*57,-88.085724,41.813934,2009,g,Quercus alba,QUERCUSALBA,Morton Prairie Restoration,north savannah,L-6/89-32,ND
584-2009*58,-88.085771,41.813985,2009,g,Quercus alba,QUERCUSALBA,Morton Prairie Restoration,north savannah,M-6/08-20,ND
584-2009*59,-88.085695,41.814015,2009,g,Quercus alba,QUERCUSALBA,Morton Prairie Restoration,north savannah,M-6/18-41,ND
584-2009*60,-88.085758,41.814021,2009,g,Quercus alba,QUERCUSALBA,Morton Prairie Restoration,north savannah,M-6/21-24,ND
584-2009*61,-88.085729,41.814038,2009,g,Quercus alba,QUERCUSALBA,Morton Prairie Restoration,north savannah,M-6/27-32,ND
584-2009*69,-88.09165,41.815334,2009,g,Quercus alba,QUERCUSALBA,Morton West Side,Prairie Visitor Station,R-010/54-34,ND
584-2009*70,-88.091459,41.815402,2009,g,Quercus alba,QUERCUSALBA,Morton West Side,Prairie Visitor Station,R-010/77-87,ND
584-2009*71,-88.094026,41.81602,2009,g,Quercus alba,QUERCUSALBA,Morton Prairie Restoration,unlabeled section,U-017/26-95,ND
584-2009*72,-88.092516,41.816459,2009,g,Quercus alba,QUERCUSALBA,Morton Prairie Restoration,unlabeled section,V-012/72-12,ND
584-2009*73,-88.092446,41.81653,2009,g,Quercus alba,QUERCUSALBA,Morton Prairie Restoration,unlabeled section,V-012/97-32,ND
584-2009*74,-88.092742,41.81636,2009,g,Quercus alba,QUERCUSALBA,Morton Prairie Restoration,unlabeled section,V-013/38-49,ND
584-2009*75,-88.092783,41.816365,2009,g,Quercus alba,QUERCUSALBA,Morton Prairie Restoration,unlabeled section,V-013/40-38,ND
584-2009*76,-88.092923,41.81646,2009,g,Quercus alba,QUERCUSALBA,Morton Prairie Restoration,unlabeled section,V-013/76-01,ND
584-2009*77,-88.092903,41.81651,2009,g,Quercus alba,QUERCUSALBA,Morton Prairie Restoration,unlabeled section,V-013/94-07,ND
584-2009*78,-88.093122,41.816323,2009,g,Quercus alba,QUERCUSALBA,Morton Prairie Restoration,unlabeled section,V-014/28-45,ND
584-2009*79,-88.093645,41.816348,2009,g,Quercus alba,QUERCUSALBA,Morton Prairie Restoration,unlabeled section,V-015/42-03,ND
584-2009*80,-88.09359,41.816358,2009,g,Quercus alba,QUERCUSALBA,Morton Prairie Restoration,unlabeled section,V-015/45-18,ND
584-2009*81,-88.093335,41.816474,2009,g,Quercus alba,QUERCUSALBA,Morton Prairie Restoration,unlabeled section,V-015/85-89,ND
584-2009*82,-88.093584,41.816479,2009,g,Quercus alba,QUERCUSALBA,Morton Prairie Restoration,unlabeled section,V-015/89-21,ND
584-2009*83,-88.093849,41.816411,2009,g,Quercus alba,QUERCUSALBA,Morton Prairie Restoration,unlabeled section,V-016/67-48,ND
584-2009*84,-88.093919,41.816415,2009,g,Quercus alba,QUERCUSALBA,Morton Prairie Restoration,unlabeled section,V-016/69-29,ND
584-2009*85,-88.093762,41.816438,2009,g,Quercus alba,QUERCUSALBA,Morton Prairie Restoration,unlabeled section,V-016/76-72,ND
584-2009*86,-88.094218,41.8163,2009,g,Quercus alba,QUERCUSALBA,Morton Prairie Restoration,unlabeled section,V-017/30-46,ND
584-2009*87,-88.093,41.816549,2009,g,Quercus alba,QUERCUSALBA,Morton Prairie Restoration,unlabeled section,W-014/09-81,ND
584-2009*88,-88.093323,41.816543,2009,g,Quercus alba,QUERCUSALBA,Morton Prairie Restoration,unlabeled section,W-015/10-93,ND
584-2009*89,-88.093548,41.816559,2009,g,Quercus alba,QUERCUSALBA,Morton Prairie Restoration,unlabeled section,W-015/18-32,ND
584-2009*90,-88.09392,41.816514,2009,g,Quercus alba,QUERCUSALBA,Morton Prairie Restoration,unlabeled section,W-016/05-30,ND
584-2009*91,-88.093781,41.816526,2009,g,Quercus alba,QUERCUSALBA,Morton Prairie Restoration,unlabeled section,W-016/08-68,ND
584-2009*92,-88.093776,41.816584,2009,g,Quercus alba,QUERCUSALBA,Morton Prairie Restoration,unlabeled section,W-016/29-70,ND
584-2009*93,-88.093748,41.816614,2009,g,Quercus alba,QUERCUSALBA,Morton Prairie Restoration,unlabeled section,W-016/40-78,ND
584-2009*94,-88.09405,41.816557,2009,g,Quercus alba,QUERCUSALBA,Morton Prairie Restoration,unlabeled section,W-017/22-95,ND
584-2009*95,-88.09406,41.816607,2009,g,Quercus alba,QUERCUSALBA,Morton Prairie Restoration,unlabeled section,W-017/40-93,ND
584-2009*96,-88.094218,41.816605,2009,g,Quercus alba,QUERCUSALBA,Morton Prairie Restoration,unlabeled section,W-017/41-50,ND
584-2009*97,-88.094188,41.816606,2009,g,Quercus alba,QUERCUSALBA,Morton Prairie Restoration,unlabeled section,W-017/41-58,ND
584-2009*98,-88.094207,41.816608,2009,g,Quercus alba,QUERCUSALBA,Morton Prairie Restoration,unlabeled section,W-017/42-53,ND
584-2009*99,-88.094299,41.816614,2009,g,Quercus alba,QUERCUSALBA,Morton Prairie Restoration,unlabeled section,W-017/45-28,ND
619-2008*1,-88.057884,41.817634,2008,w,Quercus alba,QUERCUSALBA,Morton East Woods,East Woods,W-82/79-65,ND
619-2008*2,-88.057971,41.817673,2008,w,Quercus alba,QUERCUSALBA,Morton East Woods,East Woods,W-82/94-42,ND
619-2008*3,-88.057828,41.817685,2008,w,Quercus alba,QUERCUSALBA,Morton East Woods,East Woods,W-82/97-81,ND
619-2008*4,-88.057899,41.817713,2008,w,Quercus alba,QUERCUSALBA,Morton East Woods,East Woods,X-82/08-62,ND
619-2008*5,-88.05779,41.817727,2008,w,Quercus alba,QUERCUSALBA,Morton East Woods,East Woods,X-82/12-92,ND
620-2008*1,-88.057963,41.817335,2008,w,Quercus alba,QUERCUSALBA,Morton East Woods,East Woods,V-82/71-40,ND
620-2008*2,-88.057938,41.817517,2008,w,Quercus alba,QUERCUSALBA,Morton East Woods,East Woods,W-82/37-49,ND
622-2008*10,-88.041574,41.815281,2008,w,Quercus alba,QUERCUSALBA,Morton East Woods,East Woods,M-126/72-82,ND
622-2008*11,-88.041496,41.815101,2008,w,Quercus alba,QUERCUSALBA,Morton East Woods,East Woods,M-127/06-01,ND
622-2008*12,-88.04197,41.815369,2008,w,Quercus alba,QUERCUSALBA,Morton East Woods,East Woods,N-125/08-75,ND
622-2008*13,-88.041901,41.815388,2008,w,Quercus alba,QUERCUSALBA,Morton East Woods,East Woods,N-125/14-94,ND
622-2008*5,-88.041563,41.81505,2008,w,Quercus alba,QUERCUSALBA,Morton East Woods,East Woods,L-126/88-82,ND
624-2008*1,-88.058043,41.817328,2008,w,Quercus alba,QUERCUSALBA,Morton East Woods,East Woods,V-82/69-18,ND
625-2008*5,-88.042182,41.814195,2008,w,Quercus alba,QUERCUSALBA,Morton East Woods,East Woods,I-125/82-03,ND
640-2008*3,-88.091571,41.815045,,w,Quercus alba,QUERCUSALBA,Morton West Side,Prairie Visitor Station,Q-010/48-52,ND
640-2008*8,-88.091528,41.81531,,w,Quercus alba,QUERCUSALBA,Morton West Side,Prairie Visitor Station,R-010/44-67,ND
640-2008*9,-88.091772,41.815419,,w,Quercus alba,QUERCUSALBA,Morton West Side,Prairie Visitor Station,R-010/86-02,ND
652-2008*1,-88.050524,41.819371,2008,g,Quercus alba,QUERCUSALBA,Morton East Woods,East Woods,CC-102/44-92,ND
652-2008*10,-88.050154,41.819704,2008,g,Quercus alba,QUERCUSALBA,Morton East Woods,East Woods,DD-103/62-97,ND
652-2008*100,-88.049624,41.822301,2008,g,Quercus alba,QUERCUSALBA,Morton East Woods,East Woods,NN-105/03-73,ND
652-2008*101,-88.049518,41.822394,2008,g,Quercus alba,QUERCUSALBA,Morton East Woods,East Woods,NN-106/36-03,ND
652-2008*102,-88.048892,41.822339,2008,g,Quercus alba,QUERCUSALBA,Morton East Woods,East Woods,NN-107/10-73,ND
652-2008*103,-88.048442,41.822537,2008,g,Quercus alba,QUERCUSALBA,Morton East Woods,East Woods,NN-108/78-98,ND
652-2008*104,-88.049902,41.822607,2008,g,Quercus alba,QUERCUSALBA,Morton East Woods,East Woods,OO-105/17-01,ND
652-2008*105,-88.049803,41.822612,2008,g,Quercus alba,QUERCUSALBA,Morton East Woods,East Woods,OO-105/18-28,ND
652-2008*106,-88.048581,41.822953,2008,g,Quercus alba,QUERCUSALBA,Morton East Woods,East Woods,PP-108/31-65,ND
652-2008*107,-88.052677,41.824126,2008,g,Quercus alba,QUERCUSALBA,Morton East Woods,East Woods,TT-97/96-63,ND
652-2008*108,-88.052253,41.823994,2008,g,Quercus alba,QUERCUSALBA,Morton East Woods,East Woods,TT-98/44-77,ND
652-2008*109,-88.052207,41.824039,2008,g,Quercus alba,QUERCUSALBA,Morton East Woods,East Woods,TT-98/60-90,ND
652-2008*110,-88.052484,41.824082,2008,g,Quercus alba,QUERCUSALBA,Morton East Woods,East Woods,TT-98/78-15,ND
652-2008*111,-88.049404,41.823967,2008,g,Quercus alba,QUERCUSALBA,Morton East Woods,East Woods,TT-106/08-53,ND
652-2008*112,-88.052244,41.824212,2008,g,Quercus alba,QUERCUSALBA,Morton East Woods,East Woods,UU-98/23-82,ND
652-2008*113,-88.052169,41.824159,2008,g,Quercus alba,QUERCUSALBA,Morton East Woods,East Woods,UU-99/03-02,ND
652-2008*114,-88.048469,41.822583,2008,g,Quercus alba,QUERCUSALBA,Morton East Woods,East Woods,NN-108/95-91,ND
652-2008*115,-88.050733,41.822578,2008,g,Quercus alba,QUERCUSALBA,Morton East Woods,East Woods,OO-102/14-74,ND
652-2008*116,-88.050154,41.822587,2008,g,Quercus alba,QUERCUSALBA,Morton East Woods,East Woods,OO-104/12-32,ND
652-2008*117,-88.051755,41.822851,2008,g,Quercus alba,QUERCUSALBA,Morton East Woods,East Woods,PP-99/23-99,ND
652-2008*118,-88.051764,41.823057,2008,g,Quercus alba,QUERCUSALBA,Morton East Woods,East Woods,PP-99/98-99,ND
652-2008*119,-88.051728,41.822995,2008,g,Quercus alba,QUERCUSALBA,Morton East Woods,East Woods,PP-100/75-08,ND
652-2008*12,-88.051262,41.820041,2008,g,Quercus alba,QUERCUSALBA,Morton East Woods,East Woods,EE-100/95-99,ND
652-2008*120,-88.051243,41.822828,2008,g,Quercus alba,QUERCUSALBA,Morton East Woods,East Woods,PP-101/10-38,ND
652-2008*121,-88.051497,41.823168,2008,g,Quercus alba,QUERCUSALBA,Morton East Woods,East Woods,QQ-100/36-73,ND
652-2008*122,-88.050597,41.823309,2008,g,Quercus alba,QUERCUSALBA,Morton East Woods,East Woods,QQ-103/79-20,ND
652-2008*123,-88.050384,41.823473,2008,g,Quercus alba,QUERCUSALBA,Morton East Woods,East Woods,RR-103/37-80,ND
652-2008*124,-88.051268,41.82487,2008,g,Quercus alba,QUERCUSALBA,Morton East Woods,East Woods,WW-101/54-56,ND
652-2008*125,-88.051178,41.824895,2008,g,Quercus alba,QUERCUSALBA,Morton East Woods,East Woods,WW-101/62-81,ND
652-2008*126,-88.050813,41.824939,2008,g,Quercus alba,QUERCUSALBA,Morton East Woods,East Woods,WW-102/75-81,ND
652-2008*127,-88.050564,41.824965,2008,g,Quercus alba,QUERCUSALBA,Morton East Woods,East Woods,WW-103/82-49,ND
652-2008*128,-88.048153,41.824872,2008,g,Quercus alba,QUERCUSALBA,Morton East Woods,East Woods,WW-110/26-05,ND
652-2008*129,-88.050566,41.825094,2008,g,Quercus alba,QUERCUSALBA,Morton East Woods,East Woods,XX-103/29-50,ND
652-2008*130,-88.050509,41.825128,2008,g,Quercus alba,QUERCUSALBA,Morton East Woods,East Woods,XX-103/41-66,ND
652-2008*131,-88.050456,41.822527,2008,g,Quercus alba,QUERCUSALBA,Morton East Woods,East Woods,NN-103/93-49,ND
652-2008*132,-88.049774,41.822292,2008,g,Quercus alba,QUERCUSALBA,Morton East Woods,East Woods,NN-105/01-32,ND
652-2008*133,-88.050426,41.822596,2008,g,Quercus alba,QUERCUSALBA,Morton East Woods,East Woods,OO-103/18-58,ND
652-2008*134,-88.050322,41.822662,2008,g,Quercus alba,QUERCUSALBA,Morton East Woods,East Woods,OO-103/41-87,ND
652-2008*135,-88.051073,41.824779,2008,g,Quercus alba,QUERCUSALBA,Morton East Woods,East Woods,WW-102/19-08,ND
652-2008*136,-88.050553,41.824886,2008,g,Quercus alba,QUERCUSALBA,Morton East Woods,East Woods,WW-103/53-51,ND
652-2008*137,-88.050953,41.824799,2008,g,Quercus alba,QUERCUSALBA,Morton East Woods,East Woods,WW-102/25-41,ND
652-2008*138,-88.04878,41.81975,2008,g,Quercus alba,QUERCUSALBA,Morton East Woods,East Woods,DD-107/66-72,ND
652-2008*139,-88.048577,41.819637,2008,g,Quercus alba,QUERCUSALBA,Morton East Woods,East Woods,DD-108/23-26,ND
652-2008*140,-88.048496,41.81971,2008,g,Quercus alba,QUERCUSALBA,Morton East Woods,East Woods,DD-108/49-49,ND
652-2008*141,-88.048588,41.819716,2008,g,Quercus alba,QUERCUSALBA,Morton East Woods,East Woods,DD-108/52-24,ND
652-2008*142,-88.048368,41.819799,2008,g,Quercus alba,QUERCUSALBA,Morton East Woods,East Woods,DD-108/80-85,ND
652-2008*143,-88.048879,41.819918,2008,g,Quercus alba,QUERCUSALBA,Morton East Woods,East Woods,EE-107/28-47,ND
652-2008*144,-88.048884,41.819948,2008,g,Quercus alba,QUERCUSALBA,Morton East Woods,East Woods,EE-107/39-46,ND
652-2008*145,-88.048972,41.820014,2008,g,Quercus alba,QUERCUSALBA,Morton East Woods,East Woods,EE-107/64-23,ND
652-2008*146,-88.048881,41.82011,2008,g,Quercus alba,QUERCUSALBA,Morton East Woods,East Woods,EE-107/98-49,ND
652-2008*147,-88.048493,41.8199,2008,g,Quercus alba,QUERCUSALBA,Morton East Woods,East Woods,EE-108/18-52,ND
652-2008*148,-88.048402,41.819984,2008,g,Quercus alba,QUERCUSALBA,Morton East Woods,East Woods,EE-108/48-78,ND
652-2008*149,-88.048416,41.819987,2008,g,Quercus alba,QUERCUSALBA,Morton East Woods,East Woods,EE-108/49-74,ND
652-2008*15,-88.051872,41.82021,2008,g,Quercus alba,QUERCUSALBA,Morton East Woods,East Woods,FF-99/62-35,ND
652-2008*150,-88.048837,41.820207,2008,g,Quercus alba,QUERCUSALBA,Morton East Woods,East Woods,FF-107/33-62,ND
652-2008*151,-88.049023,41.820265,2008,g,Quercus alba,QUERCUSALBA,Morton East Woods,East Woods,FF-107/56-12,ND
652-2008*152,-88.048453,41.820145,2008,g,Quercus alba,QUERCUSALBA,Morton East Woods,East Woods,FF-108/07-66,ND
652-2008*153,-88.048418,41.820182,2008,g,Quercus alba,QUERCUSALBA,Morton East Woods,East Woods,FF-108/20-76,ND
652-2008*154,-88.04855,41.820263,2008,g,Quercus alba,QUERCUSALBA,Morton East Woods,East Woods,FF-108/51-41,ND
652-2008*155,-88.048209,41.820198,2008,g,Quercus alba,QUERCUSALBA,Morton East Woods,East Woods,FF-109/24-33,ND
652-2008*156,-88.048284,41.820314,2008,g,Quercus alba,QUERCUSALBA,Morton East Woods,East Woods,FF-109/67-14,ND
652-2008*157,-88.049148,41.820685,2008,g,Quercus alba,QUERCUSALBA,Morton East Woods,East Woods,HH-106/10-83,ND
652-2008*158,-88.049011,41.820727,2008,g,Quercus alba,QUERCUSALBA,Morton East Woods,East Woods,HH-107/24-21,ND
652-2008*159,-88.049893,41.820836,2008,g,Quercus alba,QUERCUSALBA,Morton East Woods,East Woods,HH-104/72-82,ND
652-2008*16,-88.051688,41.820291,2008,g,Quercus alba,QUERCUSALBA,Morton East Woods,East Woods,FF-99/90-86,ND
652-2008*160,-88.050146,41.820835,2008,g,Quercus alba,QUERCUSALBA,Morton East Woods,East Woods,HH-104/74-13,ND
652-2008*161,-88.049983,41.820884,2008,g,Quercus alba,QUERCUSALBA,Morton East Woods,East Woods,HH-104/90-58,ND
652-2008*162,-88.050144,41.820882,2008,g,Quercus alba,QUERCUSALBA,Morton East Woods,East Woods,HH-104/91-14,ND
652-2008*163,-88.049379,41.820679,2008,g,Quercus alba,QUERCUSALBA,Morton East Woods,East Woods,HH-106/10-20,ND
652-2008*164,-88.049197,41.820703,2008,g,Quercus alba,QUERCUSALBA,Morton East Woods,East Woods,HH-106/17-70,ND
652-2008*165,-88.049306,41.820772,2008,g,Quercus alba,QUERCUSALBA,Morton East Woods,East Woods,HH-106/43-41,ND
652-2008*166,-88.048963,41.820816,2008,g,Quercus alba,QUERCUSALBA,Morton East Woods,East Woods,HH-107/56-35,ND
652-2008*167,-88.050734,41.82095,2008,g,Quercus alba,QUERCUSALBA,Morton East Woods,East Woods,II-102/21-54,ND
652-2008*168,-88.050607,41.821134,2008,g,Quercus alba,QUERCUSALBA,Morton East Woods,East Woods,II-102/87-91,ND
652-2008*169,-88.050328,41.820982,2008,g,Quercus alba,QUERCUSALBA,Morton East Woods,East Woods,II-103/29-65,ND
652-2008*17,-88.051205,41.820068,2008,g,Quercus alba,QUERCUSALBA,Morton East Woods,East Woods,FF-101/04-15,ND
652-2008*170,-88.050073,41.820928,2008,g,Quercus alba,QUERCUSALBA,Morton East Woods,East Woods,II-104/07-34,ND
652-2008*171,-88.049875,41.821095,2008,g,Quercus alba,QUERCUSALBA,Morton East Woods,East Woods,II-104/66-90,ND
652-2008*172,-88.049604,41.821022,2008,g,Quercus alba,QUERCUSALBA,Morton East Woods,East Woods,II-105/37-63,ND
652-2008*173,-88.049699,41.821108,2008,g,Quercus alba,QUERCUSALBA,Morton East Woods,East Woods,II-105/69-38,ND
652-2008*174,-88.049571,41.821122,2008,g,Quercus alba,QUERCUSALBA,Morton East Woods,East Woods,II-105/73-73,ND
652-2008*175,-88.048834,41.821033,2008,g,Quercus alba,QUERCUSALBA,Morton East Woods,East Woods,II-107/34-73,ND
652-2008*176,-88.048995,41.821037,2008,g,Quercus alba,QUERCUSALBA,Morton East Woods,East Woods,II-107/37-29,ND
652-2008*177,-88.048949,41.821083,2008,g,Quercus alba,QUERCUSALBA,Morton East Woods,East Woods,II-107/53-42,ND
652-2008*178,-88.04883,41.82111,2008,g,Quercus alba,QUERCUSALBA,Morton East Woods,East Woods,II-107/62-75,ND
652-2008*179,-88.049083,41.821194,2008,g,Quercus alba,QUERCUSALBA,Morton East Woods,East Woods,II-107/95-07,ND
652-2008*18,-88.0512,41.820285,2008,g,Quercus alba,QUERCUSALBA,Morton East Woods,East Woods,FF-101/83-19,ND
652-2008*180,-88.048669,41.820974,2008,g,Quercus alba,QUERCUSALBA,Morton East Woods,East Woods,II-108/11-17,ND
652-2008*181,-88.048277,41.820984,2008,g,Quercus alba,QUERCUSALBA,Morton East Woods,East Woods,II-109/11-24,ND
652-2008*182,-88.048361,41.821136,2008,g,Quercus alba,QUERCUSALBA,Morton East Woods,East Woods,II-109/67-03,ND
652-2008*183,-88.048268,41.821185,2008,g,Quercus alba,QUERCUSALBA,Morton East Woods,East Woods,II-109/84-29,ND
652-2008*184,-88.048167,41.82122,2008,g,Quercus alba,QUERCUSALBA,Morton East Woods,East Woods,II-109/96-57,ND
652-2008*185,-88.050759,41.821188,2008,g,Quercus alba,QUERCUSALBA,Morton East Woods,East Woods,JJ-102/08-50,ND
652-2008*186,-88.050701,41.821189,2008,g,Quercus alba,QUERCUSALBA,Morton East Woods,East Woods,JJ-102/08-66,ND
652-2008*187,-88.050517,41.82118,2008,g,Quercus alba,QUERCUSALBA,Morton East Woods,East Woods,JJ-103/03-16,ND
652-2008*188,-88.0504,41.821197,2008,g,Quercus alba,QUERCUSALBA,Morton East Woods,East Woods,JJ-103/08-48,ND
652-2008*189,-88.049577,41.821251,2008,g,Quercus alba,QUERCUSALBA,Morton East Woods,East Woods,JJ-105/20-73,ND
652-2008*19,-88.051146,41.820316,2008,g,Quercus alba,QUERCUSALBA,Morton East Woods,East Woods,FF-101/94-34,ND
652-2008*190,-88.049635,41.821315,2008,g,Quercus alba,QUERCUSALBA,Morton East Woods,East Woods,JJ-105/44-58,ND
652-2008*191,-88.048483,41.821237,2008,g,Quercus alba,QUERCUSALBA,Morton East Woods,East Woods,JJ-108/05-71,ND
652-2008*192,-88.048174,41.821377,2008,g,Quercus alba,QUERCUSALBA,Morton East Woods,East Woods,JJ-109/53-57,ND
652-2008*193,-88.047785,41.821375,2008,g,Quercus alba,QUERCUSALBA,Morton East Woods,East Woods,JJ-110/49-63,ND
652-2008*194,-88.047966,41.821409,2008,g,Quercus alba,QUERCUSALBA,Morton East Woods,East Woods,JJ-110/63-14,ND
652-2008*195,-88.04798,41.821472,2008,g,Quercus alba,QUERCUSALBA,Morton East Woods,East Woods,JJ-110/86-11,ND
652-2008*196,-88.047823,41.821503,2008,g,Quercus alba,QUERCUSALBA,Morton East Woods,East Woods,JJ-110/96-54,ND
652-2008*197,-88.048785,41.8216,2008,g,Quercus alba,QUERCUSALBA,Morton East Woods,East Woods,KK-107/40-93,ND
652-2008*198,-88.048571,41.821644,2008,g,Quercus alba,QUERCUSALBA,Morton East Woods,East Woods,KK-108/54-52,ND
652-2008*199,-88.048434,41.821708,2008,g,Quercus alba,QUERCUSALBA,Morton East Woods,East Woods,KK-108/76-90,ND
652-2008*2,-88.050408,41.819313,2008,g,Quercus alba,QUERCUSALBA,Morton East Woods,East Woods,CC-103/22-23,ND
652-2008*20,-88.051931,41.820315,2008,g,Quercus alba,QUERCUSALBA,Morton East Woods,East Woods,GG-99/01-20,ND
652-2008*200,-88.048654,41.821705,2008,g,Quercus alba,QUERCUSALBA,Morton East Woods,East Woods,KK-108/77-30,ND
652-2008*201,-88.048646,41.821763,2008,g,Quercus alba,QUERCUSALBA,Morton East Woods,East Woods,KK-108/98-33,ND
652-2008*202,-88.048169,41.821511,2008,g,Quercus alba,QUERCUSALBA,Morton East Woods,East Woods,KK-109/02-60,ND
652-2008*203,-88.048331,41.821625,2008,g,Quercus alba,QUERCUSALBA,Morton East Woods,East Woods,KK-109/45-17,ND
652-2008*204,-88.047946,41.821533,2008,g,Quercus alba,QUERCUSALBA,Morton East Woods,East Woods,KK-110/08-21,ND
652-2008*205,-88.051794,41.821343,2008,g,Quercus alba,QUERCUSALBA,Morton East Woods,East Woods,JJ-99/74-70,ND
652-2008*206,-88.051897,41.821357,2008,g,Quercus alba,QUERCUSALBA,Morton East Woods,East Woods,JJ-99/80-42,ND
652-2008*207,-88.051532,41.821314,2008,g,Quercus alba,QUERCUSALBA,Morton East Woods,East Woods,JJ-100/61-41,ND
652-2008*208,-88.050417,41.821416,2008,g,Quercus alba,QUERCUSALBA,Morton East Woods,East Woods,JJ-103/88-46,ND
652-2008*209,-88.051783,41.821439,2008,g,Quercus alba,QUERCUSALBA,Morton East Woods,East Woods,KK-99/09-74,ND
652-2008*21,-88.052007,41.820445,2008,g,Quercus alba,QUERCUSALBA,Morton East Woods,East Woods,GG-99/49-01,ND
652-2008*210,-88.051825,41.821458,2008,g,Quercus alba,QUERCUSALBA,Morton East Woods,East Woods,KK-99/16-63,ND
652-2008*211,-88.051986,41.821464,2008,g,Quercus alba,QUERCUSALBA,Morton East Woods,East Woods,KK-99/20-19,ND
652-2008*212,-88.051131,41.8217,2008,g,Quercus alba,QUERCUSALBA,Morton East Woods,East Woods,KK-101/98-55,ND
652-2008*213,-88.050275,41.821524,2008,g,Quercus alba,QUERCUSALBA,Morton East Woods,East Woods,KK-103/26-86,ND
652-2008*214,-88.050268,41.821598,2008,g,Quercus alba,QUERCUSALBA,Morton East Woods,East Woods,KK-103/53-89,ND
652-2008*215,-88.050062,41.821507,2008,g,Quercus alba,QUERCUSALBA,Morton East Woods,East Woods,KK-104/18-44,ND
